116738,0
260101,0
116742,0
145415,1
223244,0
82606,0
141336,1
38939,0
26652,0
241694,0
98335,0
81956,0
157739,0
131119,0
202802,0
174133,0
223293,0
141377,1
168008,0
104521,0
186445,0
59478,0
223319,0
223320,0
14425,0
245852,0
225377,0
77926,0
131175,0
153704,0
163946,0
47215,0
192625,0
206962,0
152595,0
22647,0
166012,0
73854,0
84104,0
127116,0
196632,0
98454,0
73882,0
196764,0
139426,0
164005,0
28844,0
250039,0
157882,0
80061,0
192705,0
172230,0
75977,0
100554,0
200907,0
186577,0
221396,0
139481,0
184538,0
24800,0
202977,0
166120,0
159978,0
155885,0
139506,0
256251,0
243755,0
184583,0
211215,0
24850,0
8474,0
180511,0
244011,0
242397,0
203057,0
172342,0
40329,0
35129,0
9952,0
133443,0
72008,0
164169,0
225613,0
47439,0
186706,0
229718,0
170327,0
108888,0
41306,0
182622,0
33123,0
242720,0
160106,0
225643,0
143725,0
201071,0
211325,0
125310,0
47487,0
229770,0
166284,1
127373,0
219537,0
246168,0
20890,1
106909,0
100771,0
203178,0
166338,0
145860,0
209350,0
12744,0
39372,0
215502,0
78291,0
121300,0
35287,1
90599,0
2538,0
149996,0
182765,0
78322,0
260597,0
188922,0
94715,0
98816,0
203270,0
25095,0
131594,0
90642,0
170521,0
27163,0
133663,0
178720,0
137768,-1
191021,0
10798,0
90674,0
12854,0
37432,1
252474,0
111166,1
154180,1
107078,0
55879,1
66127,0
4688,0
45655,0
229979,1
197212,0
170590,0
43615,0
68196,0
191084,0
123503,0
174711,0
105082,0
201339,0
248446,-1
55941,1
203401,0
189069,0
250513,0
135829,1
200858,0
128793,0
160411,0
17057,0
111271,1
156334,0
248497,-1
191165,0
62142,0
168639,0
121540,0
112759,0
199382,0
8924,1
203485,0
217893,0
88805,1
27366,0
142056,0
47850,0
60140,0
76528,0
160498,0
246516,0
49913,0
88826,0
207611,0
223996,0
189181,0
244482,0
121604,0
97030,0
62219,0
221964,0
39695,0
43793,0
226073,0
35616,0
113456,0
23333,0
187178,0
84784,0
215859,0
234306,0
136006,0
136008,1
76619,0
217938,0
80729,0
196069,0
111460,0
138087,0
138088,0
232297,0
256877,1
201585,0
210068,0
91002,0
70526,0
258944,0
78725,0
228231,0
140171,0
166798,0
101273,0
172186,0
33694,0
201633,0
58281,0
111530,0
256498,1
7087,0
211888,1
15282,0
152502,0
33720,0
200522,0
162754,0
209860,0
236486,0
148423,0
179146,0
203728,0
19422,0
91115,0
263150,0
111607,0
3064,0
185340,0
66564,0
27660,0
39955,0
201749,0
134166,0
66585,0
115742,0
115744,0
64552,0
238637,0
5170,0
11315,0
259126,0
224095,0
216125,0
169025,0
97349,0
146505,0
121932,0
242770,0
148563,-1
15450,0
205916,0
71866,0
111713,0
164963,0
48234,-1
9063,0
154733,0
181437,0
217960,0
140405,0
212087,1
109690,0
17553,0
167060,0
111770,0
79005,0
195748,0
261292,0
31920,0
70834,0
106698,0
216256,0
183489,0
163011,0
76996,0
48326,0
62666,0
208079,0
251092,0
1242,0
17629,0
107745,0
1254,0
81135,0
167156,0
171258,0
251775,0
257276,0
214269,0
218367,0
111877,0
158982,0
173319,0
234770,0
134423,0
91418,0
167195,0
264410,0
70943,0
257312,0
212264,1
107818,0
132413,0
126177,0
175432,0
99895,0
261454,0
258616,0
254862,0
15705,0
32096,0
48487,0
187753,0
207422,0
30071,0
66941,0
198016,0
42377,0
71052,0
1422,0
34192,0
144785,0
5522,0
165267,0
152983,0
206234,0
44448,0
218539,0
214445,0
183730,0
258919,0
126390,0
24023,0
212449,0
191971,0
146917,0
173556,1
5621,0
118265,0
199594,0
144904,0
224784,0
136723,0
118294,0
120343,0
140836,0
58630,0
108070,0
1575,0
228956,0
48683,0
206380,0
128557,0
249395,0
36407,0
190009,0
144959,0
208449,0
30283,0
110156,0
259661,0
214610,0
1620,0
106069,0
15962,0
159324,0
151135,0
253538,0
190052,0
227146,0
239214,0
38519,0
38525,0
190078,0
173703,0
116361,0
